horse_id,race_id,result,date,location_run,distance,G,race_class,dr,rtg,trainer,jockey,lbw,win_odds,act_wt,running_position,finish_time,weight,gear
H093,621,05,28/04/24,"ST / Turf / ""A""",1200,Y,G1,1,106,J Size,J McDonald,2-3/4,4.6,126,7 4 5,1.09.78,1192,--
H093,565,04,07/04/24,"ST / Turf / ""B+2""",1200,G,G2,10,106,J Size,B Avdulla,2-3/4,4.6,123,10 10 4,1.09.61,1190,--
H093,529,02,24/03/24,"ST / Turf / ""A""",1200,GF,1,6,104,J Size,B Avdulla,NOSE,3.4,129,10 9 2,1.07.87,1196,--
H093,416,01,12/02/24,"ST / Turf / ""A""",1200,G,2,6,97,J Size,B Avdulla,1,18,132,9 8 1,1.08.97,1196,--
H093,394,08,04/02/24,"ST / Turf / ""B+2""",1600,G,4YO,9,98,J Size,J McDonald,6,14,126,8 9 7 8,1.35.40,1199,--
H093,359,06,21/01/24,"ST / Turf / ""A""",1400,G,2,9,98,J Size,J McDonald,4-1/4,9.8,129,9 10 10 6,1.21.94,1180,--
H093,314,03,04/01/24,"HV / Turf / ""A""",1200,G,2,1,96,J Size,B Avdulla,N,3.8,132,7 5 3,1.09.87,1189,--
H093,212,03,29/11/23,"HV / Turf / ""C+3""",1200,G,2,1,96,J Size,B Avdulla,2-1/4,4.6,134,7 7 3,1.09.59,1178,--
H093,797,04,03/07/23,"ST / Turf / ""C""",1400,GY,2,13,96,J Size,H Bowman,2-1/2,13,135,14 13 13 4,1.22.79,1177,--
H093,745,05,14/06/23,"HV / Turf / ""B""",1200,G,2,5,96,J Size,M Dee,3-3/4,2.6,128,7 6 5,1.09.67,1169,--
H093,671,02,17/05/23,"HV / Turf / ""B""",1200,G,2,6,93,J Size,K Teetan,SH,2.1,128,6 5 2,1.09.55,1175,--
H093,615,01,26/04/23,"HV / Turf / ""C+3""",1200,G,2,5,87,J Size,K Teetan,N,1.7,118,7 7 1,1.08.82,1161,--
H093,586,02,15/04/23,"ST / Turf / ""C""",1200,G,2,4,84,J Size,K Teetan,1/2,4.7,119,8 7 2,1.08.90,1175,--
H093,499,01,15/03/23,"HV / Turf / ""C""",1200,G,3,2,73,J Size,K Teetan,1-1/2,1.4,128,2 2 1,1.09.71,1179,--
H093,463,01,01/03/23,"HV / Turf / ""A""",1200,G,3,2,64,J Size,K Teetan,2,1.6,122,4 3 1,1.09.31,1180,--
H093,386,03,01/02/23,"HV / Turf / ""A""",1200,G,3,12,63,J Size,K Teetan,3/4,6.1,119,12 12 3,1.09.34,1197,--
H093,329,02,11/01/23,"HV / Turf / ""B""",1200,G,3,5,61,J Size,K Teetan,1/2,3.4,116,7 6 2,1.09.34,1184,--
H093,268,01,21/12/22,"HV / Turf / ""C""",1200,GF,4,1,52,J Size,Z Purton,2,2.3,129,2 2 1,1.09.30,1187,--
H093,229,09,07/12/22,"HV / Turf / ""A""",1200,G,4,8,52,J Size,R Moore,4-1/4,6.7,128,9 10 9,1.10.29,1174,--
H093,173,03,16/11/22,"HV / Turf / ""B""",1200,G,4,1,52,J Size,A Badel,2,4.9,127,3 3 3,1.09.92,1173,--
G258,794,01,04/07/24,"HV / Turf / ""A""",1000,G,2,6,98,D J Whyte,H Bowman,N,7.1,135,6 5 1,0.56.56,1203,B
G258,693,11,22/05/24,"HV / Turf / ""C+3""",1200,G,2,9,98,D J Whyte,H Bowman,9,9.9,135,3 4 11,1.11.23,1204,B
G258,612,01,24/04/24,"HV / Turf / ""C+3""",1000,G,2,7,91,D J Whyte,H Bowman,1-1/4,3.9,126,4 4 1,0.56.81,1195,B
G258,502,05,13/03/24,"HV / Turf / ""C""",1200,G,2,7,91,D J Whyte,E C W Wong,1-1/4,10,118,1 1 5,1.10.30,1195,B
G258,440,06,21/02/24,"HV / Turf / ""C+3""",1200,G,1,8,91,D J Whyte,B Thompson,1-1/2,11,120,2 2 6,1.09.66,1193,B
G258,416,08,12/02/24,"ST / Turf / ""A""",1200,G,2,5,91,D J Whyte,H Bentley,3-1/4,8.7,126,7 9 8,1.09.50,1205,B
G258,314,01,04/01/24,"HV / Turf / ""A""",1200,G,2,3,86,D J Whyte,K Teetan,HD,4.3,122,2 2 1,1.09.83,1216,B
G258,212,02,29/11/23,"HV / Turf / ""C+3""",1200,G,2,2,85,D J Whyte,Y L Chung,1-1/4,3.3,118,1 1 2,1.09.43,1217,B
G258,131,01,01/11/23,"HV / Turf / ""C+3""",1000,G,3,4,75,D J Whyte,Y L Chung,3-1/2,2.6,127,2 2 1,0.56.75,1232,B
G258,068,02,04/10/23,"HV / Turf / ""C+3""",1000,GF,3,9,75,D J Whyte,L Hewitson,3/4,5.4,130,2 2 2,0.56.49,1224,B
G258,035,05,20/09/23,"HV / Turf / ""B""",1200,G,3,7,75,D J Whyte,L Hewitson,1-3/4,6.8,131,2 2 5,1.09.78,1237,B
G258,806,03,06/07/23,"HV / Turf / ""A""",1200,G,3,3,76,D J Whyte,L Hewitson,2-1/4,5.6,135,1 1 3,1.09.95,1211,B
G258,518,02,22/03/23,"HV / Turf / ""C+3""",1200,G,3,11,75,D J Whyte,Z Purton,1/2,4.3,131,1 1 2,1.09.18,1190,B
G258,463,02,01/03/23,"HV / Turf / ""A""",1200,G,3,9,75,D J Whyte,S De Sousa,2,8.7,133,1 1 2,1.09.65,1196,B
G258,386,02,01/02/23,"HV / Turf / ""A""",1200,G,3,3,73,D J Whyte,H Bentley,N,6.6,129,2 2 2,1.09.23,1203,B
G258,338,04,15/01/23,"ST / Turf / ""A""",1200,G,3,7,72,D J Whyte,H Bentley,1/2,10,131,1 1 4,1.09.88,1203,B
G258,277,03,24/12/22,"ST / Turf / ""B""",1200,GF,3,9,72,D J Whyte,H Bentley,1-1/2,9.6,128,1 1 3,1.09.20,1216,B
G258,219,02,04/12/22,"ST / Turf / ""C+3""",1000,GF,3,5,70,D J Whyte,L Hewitson,N,32,126,5 3 2,0.56.97,1213,B
G258,709,11,29/05/22,"ST / Turf / ""B""",1200,G,3,3,70,D J Whyte,L Hewitson,12-1/2,9.8,123,4 5 11,1.10.99,1193,B
G258,647,01,07/05/22,"ST / Turf / ""C""",1200,G,4,12,60,D J Whyte,L Hewitson,3-1/4,15,133,1 1 1,1.09.45,1182,CP-/B1
G258,584,12,13/04/22,"HV / Turf / ""B""",1200,G,3,10,62,D J Whyte,M Chadwick,5-3/4,19,117,11 12 12,1.10.88,1191,CP1
G258,533,05,27/03/22,"ST / Turf / ""A+3""",1200,G,3,9,63,D J Whyte,L Hewitson,4,12,117,8 8 5,1.09.57,1193,--
G258,480,06,06/03/22,"ST / Turf / ""C""",1200,G,3,11,63,D J Whyte,L Hewitson,1-1/2,111,118,12 12 6,1.09.80,1206,--
H302,528,08,24/03/24,"ST / Turf / ""A""",2000,GF,4YO,13,102,J Size,H Bowman,4-1/2,3.2,126,13 12 10 7 8,2.00.59,1111,--
H302,471,01,03/03/24,"ST / Turf / ""B+2""",1800,G,4YO,2,102,J Size,H Bowman,SH,1.6,126,7 6 7 5 1,1.47.73,1121,--
H302,394,01,04/02/24,"ST / Turf / ""B+2""",1600,G,4YO,6,102,J Size,H Bowman,1-3/4,1.3,126,3 3 3 1,1.34.44,1115,--
H302,324,01,07/01/24,"ST / Turf / ""B+2""",1600,G,2,5,92,J Size,H Bowman,2-3/4,2.1,127,5 6 6 1,1.34.48,1119,--
H302,241,03,10/12/23,"ST / Turf / ""A""",1400,G,2,12,91,J Size,B Avdulla,1,2.3,123,10 10 10 3,1.22.42,1104,--
H302,179,01,19/11/23,"ST / Turf / ""B+2""",1200,GF,2,4,85,J Size,B Avdulla,N,3.9,122,6 5 1,1.08.49,1102,--
H302,816,01,09/07/23,"ST / Turf / ""C+3""",1200,GF,3,4,77,J Size,Z Purton,3/4,1.3,135,7 6 1,1.08.76,1098,--
H302,769,01,25/06/23,"ST / Turf / ""A""",1200,G,3,1,67,J Size,Z Purton,3,1.6,125,6 5 1,1.08.66,1105,--
H302,717,02,04/06/23,"ST / Turf / ""B""",1200,GF,3,12,64,J Size,Z Purton,SH,3,120,11 10 2,1.08.93,1109,--
H474,828,02,14/07/24,"ST / Turf / ""A""",1600,G,1,7,100,C S Shum,H Bowman,2-1/4,9,130,5 6 5 2,1.34.13,1086,TT
H474,746,03,12/06/24,"HV / Turf / ""B""",1650,G,2,8,98,C S Shum,Z Purton,1/2,8,133,8 1 1 3,1.40.76,1071,TT
H474,700,04,26/05/24,"ST / Turf / ""A""",2400,G,G1,6,95,C S Shum,L Hewitson,3-1/4,19,126,1 1 1 1 2 4,2.26.15,1079,TT
H474,643,04,05/05/24,"ST / Turf / ""B""",2400,G,G3,8,95,C S Shum,Y L Chung,4,9.1,115,1 1 1 1 1 4,2.26.12,1072,TT
H474,571,01,10/04/24,"HV / Turf / ""B""",1650,G,2,5,88,C S Shum,Z Purton,SH,3.6,123,3 4 4 1,1.39.31,1070,TT
H474,501,01,13/03/24,"HV / Turf / ""C""",1800,G,3,4,80,C S Shum,E C W Wong,2-1/4,7.3,125,2 2 2 2 1,1.50.20,1065,TT
H474,435,08,18/02/24,"ST / Turf / ""C+3""",1800,G,3,4,82,C S Shum,L Ferraris,5-1/2,30,132,1 1 1 2 8,1.49.12,1064,TT
H474,394,09,04/02/24,"ST / Turf / ""B+2""",1600,G,4YO,8,82,C S Shum,A Badel,6,52,126,4 4 5 9,1.35.41,1065,TT
H474,312,02,04/01/24,"HV / Turf / ""A""",1650,G,3,2,80,C S Shum,Y L Chung,N,10,130,2 2 2 2,1.40.41,1074,TT
H474,249,05,13/12/23,"HV / Turf / ""B""",1650,G,3,4,80,C S Shum,J McDonald,1-1/4,20,135,3 3 4 5,1.40.55,1064,TT
H474,142,09,05/11/23,"ST / Turf / ""C+3""",1600,G,2,10,82,C S Shum,L Ferraris,5-1/4,51,129,1 1 1 9,1.35.00,1076,TT
H474,110,08,22/10/23,"ST / Turf / ""B+2""",1400,G,2,1,82,C S Shum,A Atzeni,4,26,119,5 5 8 8,1.22.08,1098,TT1
G161,822,04,14/07/24,"ST / Turf / ""A""",1200,GF,2,1,100,K W Lui,L Hewitson,3,16,135,4 4 4,1.08.48,1166,SR
G161,769,04,23/06/24,"ST / Turf / ""A""",1400,GF,G3,1,98,K W Lui,L Hewitson,1-1/2,11,117,2 3 4 4,1.22.01,1168,SR
G161,677,05,19/05/24,"ST / Turf / ""C+3""",1400,G,1,2,98,K W Lui,L Hewitson,1-1/2,5.5,123,1 1 1 5,1.21.80,1173,SR
G161,645,02,05/05/24,"ST / Turf / ""B""",1200,G,2,1,98,K W Lui,L Hewitson,2-1/2,10,133,1 1 2,1.09.20,1169,SR
G161,565,05,07/04/24,"ST / Turf / ""B+2""",1200,G,G2,2,98,K W Lui,L Hewitson,5-1/2,13,123,3 4 5,1.10.04,1175,SR
G161,529,04,24/03/24,"ST / Turf / ""A""",1200,GF,1,1,99,K W Lui,L Hewitson,2-3/4,7.1,124,4 5 4,1.08.30,1177,SR
G161,416,04,12/02/24,"ST / Turf / ""A""",1200,G,2,7,100,K W Lui,L Hewitson,2,25,135,1 1 4,1.09.31,1180,SR
G161,376,09,28/01/24,"ST / Turf / ""A+3""",1200,G,G1,2,100,K W Lui,J Kah,6-1/4,23,126,7 10 9,1.10.42,1178,SR
G161,321,03,07/01/24,"ST / Turf / ""B+2""",1000,G,G3,7,100,K W Lui,L Hewitson,3,4.8,117,5 9 3,0.57.32,1176,SR
G161,218,03,03/12/23,ST / AWT,1200,GD,2,5,100,K W Lui,L Hewitson,1-3/4,10,133,4 3 3,1.08.34,1181,SR
G161,179,02,19/11/23,"ST / Turf / ""B+2""",1200,GF,2,2,98,K W Lui,L Hewitson,N,21,135,1 1 2,1.08.53,1181,SR
G161,091,08,15/10/23,"ST / Turf / ""A+3""",1200,G,2,5,98,K W Lui,L Hewitson,2-1/2,9.7,135,5 5 8,1.09.58,1188,SR
G161,046,01,24/09/23,"ST / Turf / ""C""",1200,G,2,7,93,K W Lui,L Hewitson,HD,4.7,128,2 1 1,1.09.56,1178,SR
G161,837,03,16/07/23,"ST / Turf / ""A""",1200,GY,2,4,92,K W Lui,B Avdulla,N,8.7,128,5 4 3,1.10.33,1177,SR
G161,766,03,25/06/23,"ST / Turf / ""A""",1200,G,2,9,92,K W Lui,B Avdulla,1-1/4,14,128,8 8 3,1.09.14,1175,SR
G161,671,10,17/05/23,"HV / Turf / ""B""",1200,G,2,8,93,K W Lui,H Bowman,6-1/4,5.1,128,9 11 10,1.10.51,1187,SR
G161,567,06,09/04/23,"ST / Turf / ""B+2""",1400,G,2,12,93,K W Lui,C Y Ho,2-3/4,5.2,128,2 7 6 6,1.22.30,1194,SR
G161,506,02,19/03/23,"ST / Turf / ""A""",1200,G,2,5,93,K W Lui,H Bowman,2-1/2,5.3,130,5 4 2,1.08.59,1184,SR
G161,377,03,29/01/23,"ST / Turf / ""A+3""",1600,G,4YO,8,93,K W Lui,Z Purton,2-3/4,4,126,3 3 4 3,1.35.01,1178,SR
G161,280,01,24/12/22,"ST / Turf / ""B""",1600,GF,2,1,88,K W Lui,H T Mo,HD,5.6,121,3 3 3 1,1.35.75,1196,SR
G161,205,01,27/11/22,"ST / Turf / ""C""",1400,G,2,12,81,K W Lui,Z Purton,1,2.3,123,4 3 2 1,1.21.74,1190,SR
G161,102,01,16/10/22,"ST / Turf / ""A+3""",1200,GF,3,11,74,K W Lui,Z Purton,1-1/4,4.9,133,2 2 1,1.08.67,1179,SR
G161,709,05,29/05/22,"ST / Turf / ""B""",1200,G,3,11,74,K W Lui,Z Purton,2-1/4,8.3,127,9 9 5,1.09.35,1164,SR
G161,633,01,01/05/22,"ST / Turf / ""B""",1200,GY,3,10,67,K W Lui,Z Purton,1-1/2,4.7,120,2 2 1,1.10.52,1158,SR
G161,574,03,10/04/22,"ST / Turf / ""C""",1200,G,3,11,67,K W Lui,Z Purton,2-3/4,3.9,124,3 3 3,1.09.01,1154,SR
G161,496,01,12/03/22,"ST / Turf / ""C+3""",1200,G,4,9,57,K W Lui,Z Purton,2-1/2,5.3,130,2 2 1,1.09.19,1150,SR
G161,435,01,20/02/22,"ST / Turf / ""A""",1200,GY,4,2,52,K W Lui,Z Purton,HD,9.9,125,5 4 1,1.10.87,1146,SR1
G448,828,08,14/07/24,"ST / Turf / ""A""",1600,G,1,10,100,F C Lor,B Avdulla,8,27,130,3 2 1 8,1.35.06,1143,CP
G448,770,08,23/06/24,"ST / Turf / ""A""",1800,G,G3,8,102,F C Lor,K C Leung,3-3/4,29,120,1 2 2 2 8,1.49.25,1135,CP
G448,624,11,28/04/24,"ST / Turf / ""A""",2000,Y,G1,4,102,F C Lor,K C Leung,37-3/4,118,126,3 3 3 8 11,2.07.07,1143,CP
G448,566,08,07/04/24,"ST / Turf / ""B+2""",1600,G,G2,5,102,F C Lor,K C Leung,4-1/2,38,123,2 1 1 8,1.34.77,1133,CP
G448,452,09,25/02/24,"ST / Turf / ""A+3""",2000,G,G1,5,104,F C Lor,L Hewitson,11,75,126,1 1 1 1 9,2.02.07,1135,CP
G448,395,10,04/02/24,"ST / Turf / ""B+2""",1800,G,G3,4,105,F C Lor,L Hewitson,4,10,123,4 4 3 3 10,1.48.03,1137,CP
G448,330,11,10/01/24,"HV / Turf / ""B""",1800,G,G3,6,105,F C Lor,H Bowman,6,7.8,126,4 6 6 5 11,1.49.24,1124,CP
G448,239,06,10/12/23,"ST / Turf / ""A""",2000,G,G1,9,105,F C Lor,Z Purton,2-1/2,42,126,8 8 8 5 6,2.02.39,1138,CP
G448,184,02,19/11/23,"ST / Turf / ""B+2""",2000,GF,G2,3,100,F C Lor,Z Purton,3/4,2.3,123,2 2 2 2 2,2.01.96,1126,CP
G448,109,06,22/10/23,"ST / Turf / ""B+2""",1800,G,2,1,100,F C Lor,Z Purton,3/4,2.5,135,6 4 4 3 6,1.47.02,1120,CP
G448,783,01,01/07/23,"ST / Turf / ""B""",2000,G,2,4,94,F C Lor,Z Purton,1-1/4,2.6,132,4 4 5 5 1,2.01.56,1107,CP2
G448,711,05,31/05/23,"HV / Turf / ""C+3""",1800,GF,2,8,94,F C Lor,K Teetan,2-1/2,3.6,132,4 3 3 3 5,1.48.52,1117,--
G448,643,02,07/05/23,"ST / Turf / ""B""",2400,S,G3,7,89,F C Lor,S De Sousa,N,7.5,115,1 2 2 2 1 2,2.30.78,1118,CP-
G448,606,02,23/04/23,"ST / Turf / ""C+3""",1800,G,2,4,89,F C Lor,H Bowman,3-1/4,2.3,125,2 1 1 1 2,1.47.80,1121,CP
G448,509,06,19/03/23,"ST / Turf / ""A""",2000,G,4YO,6,89,F C Lor,H Bowman,2-1/4,6.6,126,5 5 6 7 6,2.03.13,1126,CP
G448,453,02,26/02/23,"ST / Turf / ""A+3""",1800,GF,4YO,13,84,F C Lor,H Bowman,1/2,10,126,5 2 2 2 2,1.46.33,1132,CP
G448,377,06,29/01/23,"ST / Turf / ""A+3""",1600,G,4YO,4,84,F C Lor,K C Leung,4-1/2,23,126,6 6 5 6,1.35.31,1135,CP
G448,316,01,08/01/23,"ST / Turf / ""C+3""",1800,G,3,6,75,F C Lor,H Bowman,2-3/4,7.5,131,5 5 5 2 1,1.47.11,1140,CP
G448,241,12,11/12/22,"ST / Turf / ""A""",1400,G,3,9,76,F C Lor,J McDonald,6-3/4,23,131,10 9 9 12,1.23.14,1142,CP
G448,168,06,12/11/22,"ST / Turf / ""A+3""",1400,GF,3,6,76,F C Lor,Z Purton,3,16,135,9 7 5 6,1.21.50,1136,CP1
G171,828,10,14/07/24,"ST / Turf / ""A""",1600,G,1,8,98,F C Lor,K C Leung,10,54,128,7 5 6 10,1.35.38,1107,B
G171,746,09,12/06/24,"HV / Turf / ""B""",1650,G,2,3,100,F C Lor,K C Leung,5-1/4,34,135,5 7 7 9,1.41.49,1116,V-/B2
G171,643,08,05/05/24,"ST / Turf / ""B""",2400,G,G3,2,103,F C Lor,M F Poon,12-3/4,22,121,3 3 3 4 4 8,2.27.52,1124,V
G171,566,12,07/04/24,"ST / Turf / ""B+2""",1600,G,G2,7,106,F C Lor,K De Melo,9,59,123,5 7 7 12,1.35.46,1116,V
G171,452,11,25/02/24,"ST / Turf / ""A+3""",2000,G,G1,10,109,F C Lor,L Ferraris,19,108,126,2 2 2 5 11,2.03.35,1141,V
G171,395,14,04/02/24,"ST / Turf / ""B+2""",1800,G,G3,13,111,F C Lor,L Ferraris,5-3/4,45,129,1 1 1 1 14,1.48.34,1143,V1
G171,330,10,10/01/24,"HV / Turf / ""B""",1800,G,G3,5,113,F C Lor,M Chadwick,4-3/4,27,134,5 4 4 3 10,1.49.06,1156,--
G171,239,09,10/12/23,"ST / Turf / ""A""",2000,G,G1,8,115,F C Lor,K C Leung,5,126,126,1 1 1 1 9,2.02.80,1150,--
G171,184,03,19/11/23,"ST / Turf / ""B+2""",2000,GF,G2,8,116,F C Lor,K C Leung,1,7.6,123,1 1 1 1 3,2.02.01,1142,--
G171,144,05,05/11/23,"ST / Turf / ""C+3""",1800,G,G3,3,117,F C Lor,A Badel,3,15,135,1 1 1 1 5,1.47.89,1143,--
G171,088,05,15/10/23,"ST / Turf / ""A+3""",1600,G,G2,6,117,F C Lor,A Badel,2-1/4,16,123,4 4 3 5,1.34.55,1132,--
G171,699,05,28/05/23,"ST / Turf / ""A""",2400,G,G1,9,118,F C Lor,K C Leung,2,31,126,2 2 2 2 2 5,2.27.21,1135,--
G171,623,04,30/04/23,"ST / Turf / ""A""",2000,G,G1,5,118,F C Lor,S De Sousa,3,31,126,1 1 1 1 4,2.02.40,1125,--
G171,566,02,09/04/23,"ST / Turf / ""B+2""",1600,G,G2,8,116,F C Lor,S De Sousa,1/2,11,123,3 4 3 2,1.34.26,1114,--
G171,451,03,26/02/23,"ST / Turf / ""A+3""",2000,GF,G1,1,113,F C Lor,S De Sousa,1-1/2,46,126,1 1 1 1 3,2.00.23,1125,--
G171,394,06,05/02/23,"ST / Turf / ""B+2""",1800,G,G3,4,113,F C Lor,S De Sousa,5-1/4,3.5,132,1 1 1 1 6,1.49.21,1143,--
G171,327,01,11/01/23,"HV / Turf / ""B""",1800,G,G3,1,110,F C Lor,S De Sousa,1,2.5,127,1 2 2 1 1,1.47.94,1137,--
G171,240,03,11/12/22,"ST / Turf / ""A""",2000,G,G1,4,105,F C Lor,S De Sousa,5-1/4,44,126,3 4 4 3 3,2.00.54,1128,B-
G171,185,05,20/11/22,"ST / Turf / ""B+2""",2000,GF,G2,2,102,F C Lor,H Bowman,2-3/4,20,123,1 1 1 1 5,1.59.65,1119,B
G171,146,01,06/11/22,"ST / Turf / ""C+3""",1800,G,G3,6,96,F C Lor,S De Sousa,1/2,5.1,115,1 1 1 1 1,1.46.34,1132,B
G171,117,04,23/10/22,"ST / Turf / ""B+2""",1800,GF,2,4,96,F C Lor,Z Purton,2-1/4,3,135,2 3 3 2 4,1.46.72,1130,B
G171,063,02,01/10/22,"ST / Turf / ""C+3""",1600,G,2,1,95,F C Lor,Z Purton,N,3.8,135,5 4 3 2,1.34.05,1110,B
G171,833,02,16/07/22,"ST / Turf / ""A""",1600,G,1,5,93,F C Lor,J Moreira,SH,4.7,118,2 2 1 2,1.35.00,1125,B
G171,790,02,01/07/22,"ST / Turf / ""C""",1800,Y,2,7,93,F C Lor,M Chadwick,6,8.2,132,1 2 2 2 2,1.51.96,1137,CP-/B1
G171,733,02,08/06/22,"HV / Turf / ""A""",1800,Y,2,7,92,F C Lor,K C Leung,SH,3.7,126,2 2 2 2 2,1.51.74,1125,CP
G171,704,05,29/05/22,"ST / Turf / ""B""",2000,G,2,5,94,F C Lor,Z Purton,5,3,133,2 2 2 2 5,2.02.69,1139,CP
G171,643,03,04/05/22,ST / AWT,1650,GD,2,9,94,F C Lor,K C Leung,1-1/2,6.7,124,5 4 3 3,1.36.96,1143,CP1
G171,560,03,06/04/22,"HV / Turf / ""A""",1800,G,2,7,94,F C Lor,K C Leung,3/4,2.4,127,1 2 2 2 3,1.49.26,1140,--
G171,517,03,20/03/22,"ST / Turf / ""A""",2000,G,4YO,9,88,F C Lor,K C Leung,2-1/2,35,126,2 3 5 2 3,2.00.64,1143,--
G171,460,03,27/02/22,"ST / Turf / ""B""",1800,G,4YO,8,78,F C Lor,K C Leung,2,62,126,2 2 2 2 3,1.47.31,1152,--
G171,395,05,03/02/22,"ST / Turf / ""B+2""",1800,G,2,1,78,F C Lor,K C Leung,2,12,118,2 4 6 6 5,1.48.28,1160,--
G171,327,11,09/01/22,"ST / Turf / ""C""",1400,G,3,10,78,F C Lor,K C Leung,4-1/2,46,132,5 8 6 11,1.22.61,1151,--
H212,828,01,14/07/24,"ST / Turf / ""A""",1600,G,1,2,97,K W Lui,Z Purton,2-1/4,1.7,127,6 7 7 1,1.33.78,1158,B-/XB/V1
H212,770,04,23/06/24,"ST / Turf / ""A""",1800,G,G3,6,95,K W Lui,H Bentley,1,3,115,3 3 4 3 4,1.48.80,1153,B/XB
H212,719,02,02/06/24,"ST / Turf / ""B""",1600,GF,G3,3,90,K W Lui,L Hewitson,NOSE,2.7,116,1 1 1 2,1.33.94,1156,B/XB
H212,662,01,11/05/24,"ST / Turf / ""C""",1600,GF,2,9,84,K W Lui,C Y Ho,3/4,3.7,119,6 6 6 1,1.34.14,1138,B/XB
H212,528,06,24/03/24,"ST / Turf / ""A""",2000,GF,4YO,9,84,K W Lui,W Buick,4-1/2,11,126,2 2 2 2 6,2.00.57,1161,B/XB
H212,471,02,03/03/24,"ST / Turf / ""B+2""",1800,G,4YO,13,79,K W Lui,K De Melo,SH,52,126,1 2 3 3 2,1.47.74,1166,B/XB
H212,394,06,04/02/24,"ST / Turf / ""B+2""",1600,G,4YO,4,79,K W Lui,L Hewitson,3-1/4,18,126,1 1 1 6,1.34.97,1157,B/XB
H212,341,04,13/01/24,"ST / Turf / ""C+3""",1600,G,3R,7,79,K W Lui,L Hewitson,2-1/4,2.9,131,3 4 3 4,1.35.28,1169,B/XB
H212,288,01,26/12/23,"ST / Turf / ""C+3""",1600,G,3,5,72,K W Lui,L Hewitson,3/4,3.4,132,6 6 6 1,1.34.67,1169,B/XB
H212,203,01,26/11/23,"ST / Turf / ""C""",1600,G,3,5,66,K W Lui,L Hewitson,3/4,3,123,1 1 1 1,1.35.53,1159,B/XB
H212,104,01,22/10/23,"ST / Turf / ""B+2""",1600,G,4,2,60,K W Lui,H Bentley,1-1/4,7.3,135,1 1 1 1,1.35.19,1166,B/XB
H212,061,01,01/10/23,"ST / Turf / ""C+3""",1600,G,4,3,55,K W Lui,H Bentley,3/4,32,130,3 2 2 1,1.35.27,1158,CP-/XB/B1
H212,027,12,17/09/23,"ST / Turf / ""B""",1400,G,4,14,57,K W Lui,K De Melo,6-3/4,57,132,7 9 14 12,1.23.06,1168,XB/CP1
H212,807,08,09/07/23,"ST / Turf / ""C+3""",1200,GF,GRIFFIN,1,--,K W Lui,L Hewitson,7-3/4,17,133,3 3 8,1.11.03,1166,XB
H212,750,03,18/06/23,"ST / Turf / ""C+3""",1000,GY,GRIFFIN,2,--,K W Lui,L Hewitson,5,8.2,133,6 6 3,0.56.71,1162,XB
H212,692,03,28/05/23,"ST / Turf / ""A""",1200,G,GRIFFIN,2,--,K W Lui,L Hewitson,2-1/2,2.8,133,5 5 3,1.11.12,1156,XB
H212,635,01,07/05/23,"ST / Turf / ""B""",1000,G,GRIFFIN,5,--,K W Lui,L Hewitson,1,11,126,4 2 1,0.56.92,1158,XB1
H408,779,01,26/06/24,"HV / Turf / ""C""",1200,G,2,2,89,K W Lui,Z Purton,3/4,1.8,128,2 2 1,1.08.98,1099,XB
H408,738,01,08/06/24,"ST / Turf / ""C""",1200,G,2,8,83,K W Lui,Z Purton,HD,3,120,3 4 1,1.08.27,1116,XB
H408,674,01,15/05/24,"HV / Turf / ""C""",1200,G,3,7,76,K W Lui,Z Purton,HD,2.8,132,4 3 1,1.09.87,1101,XB
H408,633,01,01/05/24,"HV / Turf / ""A""",1200,GY,3,6,67,K W Lui,Z Purton,1-1/2,3.4,122,2 2 1,1.10.40,1096,XB
H408,572,01,10/04/24,"HV / Turf / ""B""",1200,G,4,6,60,K W Lui,Z Purton,1-1/4,1.6,135,2 2 1,1.10.33,1111,XB
H408,497,01,13/03/24,"HV / Turf / ""C""",1200,G,4,7,53,K W Lui,Z Purton,1-1/4,2.4,129,2 2 1,1.10.66,1118,XB1/TT-
H408,428,04,18/02/24,"ST / Turf / ""C+3""",1200,G,4,8,53,K W Lui,K De Melo,2,3.5,128,2 2 4,1.09.89,1109,TT
H408,335,02,13/01/24,"ST / Turf / ""C+3""",1200,G,4,12,52,K W Lui,K De Melo,3/4,7.3,128,2 2 2,1.10.28,1108,TT
H408,263,03,20/12/23,"HV / Turf / ""C""",1200,G,4,11,52,K W Lui,K De Melo,1-1/4,22,129,3 3 3,1.10.89,1112,TT
H408,232,10,10/12/23,"ST / Turf / ""A""",1200,G,4,12,52,K W Lui,C Y Ho,11-1/4,34,128,2 3 10,1.11.35,1118,TT1
C188,822,03,14/07/24,"ST / Turf / ""A""",1200,GF,2,7,97,P C Ng,H Bowman,2-3/4,9.1,132,7 7 3,1.08.45,1156,V
C188,738,02,08/06/24,"ST / Turf / ""C""",1200,G,2,1,95,P C Ng,K Teetan,HD,15,132,4 3 2,1.08.30,1140,V
C188,645,09,05/05/24,"ST / Turf / ""B""",1200,G,2,6,97,P C Ng,C Y Ho,6,28,132,5 5 9,1.09.78,1137,V
C188,612,06,24/04/24,"HV / Turf / ""C+3""",1000,G,2,8,99,P C Ng,C Y Ho,4-3/4,24,134,9 9 6,0.57.59,1134,B-/V2/TT-
